original_archive	original_filename	extracted_path	sha256	module	semester	material_type	academic_year	source	provenance	classification_confidence	organized_location	duplicate_status	duplicate_of	content_status	notes	subtopic	integration_status	canonical_info
L1---informatique-part-01.zip	L1---informatique/Examen1_Analyse_1_MI-L1.pdf	extracted/L1---informatique-part-01/L1---informatique/Examen1_Analyse_1_MI-L1.pdf	f8e09ba5b94a64b002c50189f74cdf753adb436b096979892cd981b71e165308	S1/Analyse-1	S1	EXAM	2020-2021	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Analyse-1/Examens/Examen1_Analyse_1_MI-L1.pdf	NEW		pdf_parsed (3p)		continuité	PLACED_CANONICAL	canonical
L1---informatique-part-01.zip	L1---informatique/analyse 1 exam info_lmd_saad dahleb .pdf	extracted/L1---informatique-part-01/L1---informatique/analyse 1 exam info_lmd_saad dahleb .pdf	5ec5a613cec5738acd09f59f6c2aaca56f601b2f3524339db78521a05d559266	S1/Analyse-1	S1	OTHER	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Analyse-1/Autres/analyse 1 exam info_lmd_saad dahleb .pdf	NEW		PDF_NO_TEXT_LAYER (1p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-01.zip	L1---informatique/6-Continuité.pdf	extracted/L1---informatique-part-01/L1---informatique/6-Continuité.pdf	572d40dccf85f33bfc60f3c3934f0caa14c5c905cb5f44a978709dd913491519	S1/Analyse-1	S1	OTHER	ACADEMIC_YEAR_UNKNOWN	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	MEDIUM	organized/S1/Analyse-1/Autres/6-Continuité.pdf	NEW		pdf_parsed (11p)		continuité	PLACED_CANONICAL	canonical
L1---informatique-part-01.zip	L1---informatique/Ch 2_Complex_numbers - Formula Sheet.PDF	extracted/L1---informatique-part-01/L1---informatique/Ch 2_Complex_numbers - Formula Sheet.PDF	f2efa60ee1ccacf9bb2bc7886c5c2d9a09e59d1ffc9bd6d58ce0aa64b149b023	S1/Algorithmique-ASD-1	S1	CHAPTER	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/S1/Algorithmique-ASD-1/Cours/Ch 2_Complex_numbers - Formula Sheet.PDF	NEW		pdf_parsed (4p)		tri	PLACED_CANONICAL	canonical
L1---informatique-part-01.zip	L1---informatique/Série TD4 ASD.pdf	extracted/L1---informatique-part-01/L1---informatique/Série TD4 ASD.pdf	22c668b9f7dec9261ec6d86949898f9402816a839e8d81612bc9bfac9ba8e9f3	S1/Algorithmique-ASD-1	S1	TD	2021-2022	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Algorithmique-ASD-1/TD/Série TD4 ASD.pdf	NEW		pdf_parsed (2p)		conditions	PLACED_CANONICAL	canonical
L1---informatique-part-01.zip	L1---informatique/2022-2023 ELTD.pdf	extracted/L1---informatique-part-01/L1---informatique/2022-2023 ELTD.pdf	5385c2df011a7e9f6b40a1f4e75038b6e532006faa7073efac0c6adad2f88b21	S1/Algorithmique-ASD-1	S1	EXAM	2022-2023	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	MEDIUM	organized/S1/Algorithmique-ASD-1/Examens/2022-2023 ELTD.pdf	NEW		pdf_parsed (2p)		tableaux	PLACED_CANONICAL	canonical
L1---informatique-part-01.zip	L1---informatique/Interogation Decembre 2018 (sujet 2) (1).pdf	extracted/L1---informatique-part-01/L1---informatique/Interogation Decembre 2018 (sujet 2) (1).pdf	8ad0d3d0ee293ff95a31fd2285d71374c7fc49d5ba4e64d821434ded0c26fb15	S1/Algorithmique-ASD-1	S1	OTHER	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Algorithmique-ASD-1/Autres/Interogation Decembre 2018 (sujet 2) (1).pdf	NEW		pdf_parsed (4p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	conditions	PLACED_CANONICAL	canonical of 1 exact duplicates
L1---informatique-part-01.zip	L1---informatique/Interogation Decembre 2018 (sujet 2).pdf	extracted/L1---informatique-part-01/L1---informatique/Interogation Decembre 2018 (sujet 2).pdf	8ad0d3d0ee293ff95a31fd2285d71374c7fc49d5ba4e64d821434ded0c26fb15	S1/Algorithmique-ASD-1	S1	OTHER	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	—	EXACT_DUPLICATE	L1---informatique-part-01.zip/extracted/L1---informatique-part-01/L1---informatique/Interogation Decembre 2018 (sujet 2) (1).pdf	pdf_parsed (4p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	conditions	DUPLICATE_NOT_COPIED	canonical copy: organized/S1/Algorithmique-ASD-1/Autres/Interogation Decembre 2018 (sujet 2) (1).pdf
L1---informatique-part-01.zip	L1---informatique/Fiches de TP-ASD1.pdf	extracted/L1---informatique-part-01/L1---informatique/Fiches de TP-ASD1.pdf	1a23bc31d81dbc676b514a722287fb2cadbdf654fb76a7513ed1af689c0425d4	S1/Algorithmique-ASD-1	S1	TP	ACADEMIC_YEAR_UNKNOWN	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	MEDIUM	organized/S1/Algorithmique-ASD-1/TP/Fiches de TP-ASD1.pdf	NEW		pdf_parsed (8p)		fondamentaux	PLACED_CANONICAL	canonical
L1---informatique-part-01.zip	L1---informatique/Tp 3 algo.pdf	extracted/L1---informatique-part-01/L1---informatique/Tp 3 algo.pdf	85cda044e3cea2cf976239fd0d5f59d24cccb5af808ffcd3099e38ce1284db99	UNCLASSIFIED	UNCLASSIFIED	TP	2024-2025	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/Tp 3 algo.pdf	NEW		pdf_parsed (1p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-01.zip	L1---informatique/Chapter_5_Two_dimensional_array_f83dc9c92780e5cf4f87242e6ad9eea6 (1).pdf	extracted/L1---informatique-part-01/L1---informatique/Chapter_5_Two_dimensional_array_f83dc9c92780e5cf4f87242e6ad9eea6 (1).pdf	ebc7dee4f043930e76adc63b6725d87a5d70997c0e91ca53bc71cd0e256e4aca	S2/Algebre-2	S2	OTHER	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	—	EXACT_DUPLICATE	L1---informatique-part-01.zip/extracted/L1---informatique-part-01/L1---informatique/Chapter_5_Two_dimensional_array_f83dc9c92780e5cf4f87242e6ad9eea6.pdf	PDF_NO_TEXT_LAYER (3p)		espaces-vectoriels	DUPLICATE_NOT_COPIED	canonical copy: organized/S2/Algebre-2/Autres/Chapter_5_Two_dimensional_array_f83dc9c92780e5cf4f87242e6ad9eea6.pdf
L1---informatique-part-01.zip	L1---informatique/chap2-Bases de l’algorithmique_ve.pdf	extracted/L1---informatique-part-01/L1---informatique/chap2-Bases de l’algorithmique_ve.pdf	edaf9141c76e1edfde4926d0aade8cb511c19be70b0696709d64bc5723ba503b	S1/Algorithmique-ASD-1	S1	OTHER	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Algorithmique-ASD-1/Autres/chap2-Bases de l’algorithmique_ve.pdf	NEW		pdf_parsed (22p)		fondamentaux	PLACED_CANONICAL	canonical
L1---informatique-part-01.zip	L1---informatique/1_Chapter 3_ Iterative Structures - For.pdf	extracted/L1---informatique-part-01/L1---informatique/1_Chapter 3_ Iterative Structures - For.pdf	b2658d5641c4593d48e4e5fd14ee44ec602dfc5a4b101b3074a72cf485281696	S1/Algorithmique-ASD-1	S1	CHAPTER	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Algorithmique-ASD-1/Cours/1_Chapter 3_ Iterative Structures - For.pdf	NEW		pdf_parsed (1p)		fondamentaux	PLACED_CANONICAL	canonical
L1---informatique-part-01.zip	L1---informatique/Le corrigé de l'examen algèbre 1.pdf	extracted/L1---informatique-part-01/L1---informatique/Le corrigé de l'examen algèbre 1.pdf	39b6f568e984ef35482f602c84d92386f5c46d02735a59aeddaea0de748e2bcf	S1/Algebre-1	S1	EXAM_CORRECTION	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Algebre-1/Corriges/Le corrigé de l'examen algèbre 1.pdf	NEW		PDF_NO_TEXT_LAYER (6p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-01.zip	L1---informatique/Exam 1 + solution archi.pdf	extracted/L1---informatique-part-01/L1---informatique/Exam 1 + solution archi.pdf	0bdd95cc1fd2a5ef61b6e4acec5349c66f4d0edec46882fe1795628c7d750087	S1/Structure-de-machine-1	S1	EXAM	2022-2023	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	—	EXACT_DUPLICATE	L1---informatique-part-01.zip/extracted/L1---informatique-part-01/L1---informatique/Exam 1 + solution archi (1).pdf	pdf_parsed (3p)		numérations	DUPLICATE_NOT_COPIED	canonical copy: organized/S1/Structure-de-machine-1/Examens/Exam 1 + solution archi (1).pdf
L1---informatique-part-01.zip	L1---informatique/Solution TEST TP Janvier 2018.pdf	extracted/L1---informatique-part-01/L1---informatique/Solution TEST TP Janvier 2018.pdf	4ea31e6ea0978d9d5243429b9cbc4f86f8a682f3ebb3568b1772773d06d1f4b4	S1/Algorithmique-ASD-1	S1	EXAM	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	—	EXACT_DUPLICATE	L1---informatique-part-01.zip/extracted/L1---informatique-part-01/L1---informatique/Solution TEST TP Janvier 2018 (1).pdf	pdf_parsed (4p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	general	DUPLICATE_NOT_COPIED	canonical copy: organized/S1/Algorithmique-ASD-1/Examens/Solution TEST TP Janvier 2018 (1).pdf
L1---informatique-part-01.zip	L1---informatique/Solution Interogation Janvier 2020 - SB.pdf	extracted/L1---informatique-part-01/L1---informatique/Solution Interogation Janvier 2020 - SB.pdf	9b46add4a0cbbf9534b4d13e629c960c4a61457ffca869caf4e897e564750be3	S1/Algorithmique-ASD-1	S1	OTHER	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	—	EXACT_DUPLICATE	L1---informatique-part-01.zip/extracted/L1---informatique-part-01/L1---informatique/Solution Interogation Janvier 2020 - SB (1).pdf	pdf_parsed (4p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	fondamentaux	DUPLICATE_NOT_COPIED	canonical copy: organized/S1/Algorithmique-ASD-1/Autres/Solution Interogation Janvier 2020 - SB (1).pdf
L1---informatique-part-01.zip	L1---informatique/Interogation Decembre 2018 (sujet 1) (1).pdf	extracted/L1---informatique-part-01/L1---informatique/Interogation Decembre 2018 (sujet 1) (1).pdf	4a74d95d5b68e3f3d9fa52bcc34546b7143592e8950f1e93a0ac3cdd11fb7469	S1/Algorithmique-ASD-1	S1	OTHER	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Algorithmique-ASD-1/Autres/Interogation Decembre 2018 (sujet 1) (1).pdf	NEW		pdf_parsed (4p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	conditions	PLACED_CANONICAL	canonical of 1 exact duplicates
L1---informatique-part-01.zip	L1---informatique/Interogation Decembre 2018 (sujet 1).pdf	extracted/L1---informatique-part-01/L1---informatique/Interogation Decembre 2018 (sujet 1).pdf	4a74d95d5b68e3f3d9fa52bcc34546b7143592e8950f1e93a0ac3cdd11fb7469	S1/Algorithmique-ASD-1	S1	OTHER	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	—	EXACT_DUPLICATE	L1---informatique-part-01.zip/extracted/L1---informatique-part-01/L1---informatique/Interogation Decembre 2018 (sujet 1) (1).pdf	pdf_parsed (4p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	conditions	DUPLICATE_NOT_COPIED	canonical copy: organized/S1/Algorithmique-ASD-1/Autres/Interogation Decembre 2018 (sujet 1) (1).pdf
L1---informatique-part-01.zip	L1---informatique/support langage-c.pdf	extracted/L1---informatique-part-01/L1---informatique/support langage-c.pdf	322c8e95e19e97a763bd11421be1f51a093443aab38b9f85b62868e7af88d63f	S2/ASD-2	S2	OTHER	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S2/ASD-2/Autres/support langage-c.pdf	NEW		pdf_parsed (37p)		listes-chaînées	PLACED_CANONICAL	canonical
L1---informatique-part-01.zip	L1---informatique/cours ASD1 les conditions - ve.pdf	extracted/L1---informatique-part-01/L1---informatique/cours ASD1 les conditions - ve.pdf	36fc3a0705f6e26f43a5280c09af8ba58910a924b63ce78ecd7a839e42972908	S1/Algorithmique-ASD-1	S1	COURSE	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	MEDIUM	organized/S1/Algorithmique-ASD-1/Cours/cours ASD1 les conditions - ve.pdf	NEW		pdf_parsed (14p)		fondamentaux	PLACED_CANONICAL	canonical
L1---informatique-part-01.zip	L1---informatique/2_Chapter 3_Iterative Structure -  Repeat-Until (1).pdf	extracted/L1---informatique-part-01/L1---informatique/2_Chapter 3_Iterative Structure -  Repeat-Until (1).pdf	9d2b1dfa06ac2de4abea3c3c57a55db6f017d748ff97df6013c3c4a42eca6e4d	S1/Algorithmique-ASD-1	S1	CHAPTER	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Algorithmique-ASD-1/Cours/2_Chapter 3_Iterative Structure -  Repeat-Until (1).pdf	NEW		pdf_parsed (2p)		conditions	PLACED_CANONICAL	canonical
L1---informatique-part-01.zip	L1---informatique/3_chapter 3_Iterative Structure - While (1).pdf	extracted/L1---informatique-part-01/L1---informatique/3_chapter 3_Iterative Structure - While (1).pdf	dd86702854e4ab976e2fc7587183e75d220a433a10c3ef354e97bd0559552197	S1/Algorithmique-ASD-1	S1	CHAPTER	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Algorithmique-ASD-1/Cours/3_chapter 3_Iterative Structure - While (1).pdf	NEW		pdf_parsed (1p)		conditions	PLACED_CANONICAL	canonical
L1---informatique-part-01.zip	L1---informatique/10- Functions.pdf	extracted/L1---informatique-part-01/L1---informatique/10- Functions.pdf	32c2d6c5479548905675874f60de9aeb3f252ab48a2842461aa3a37e29a502df	UNCLASSIFIED	UNCLASSIFIED	OTHER	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/10- Functions.pdf	NEW		pdf_parsed (8p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-02.zip	L1---informatique/Examen_Semestriel_OPM_Section 10_2020_2021_Amani.pdf	extracted/L1---informatique-part-02/L1---informatique/Examen_Semestriel_OPM_Section 10_2020_2021_Amani.pdf	555a44f13b08d678b8d8d515290f2389be9328b8b9a8691caf57f33887058cb1	S1/Analyse-1	S1	EXAM	2020-2021	UNKNOWN	TELEGRAM_USER_PROVIDED	MEDIUM	organized/S1/Analyse-1/Examens/Examen_Semestriel_OPM_Section 10_2020_2021_Amani.pdf	NEW		pdf_parsed (2p)		primitives-intégrales	PLACED_CANONICAL	canonical
L1---informatique-part-02.zip	L1---informatique/sentences structure.pdf	extracted/L1---informatique-part-02/L1---informatique/sentences structure.pdf	389d884679287b02b5ee9b0e47b15adc99d0f705c755698ad24a891a92199d43	S1/Anglais-1-TCE-1	S1	OTHER	2019-2020	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Anglais-1-TCE-1/Autres/sentences structure.pdf	NEW		pdf_parsed (4p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-02.zip	L1---informatique/Lesson -4-Sentence Structure.pdf	extracted/L1---informatique-part-02/L1---informatique/Lesson -4-Sentence Structure.pdf	2f19fefc5f563da4b4b124400f8a288760b41320b6e44b26cda5e9d2d31679f9	S1/Anglais-1-TCE-1	S1	OTHER	2021-2022	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Anglais-1-TCE-1/Autres/Lesson -4-Sentence Structure.pdf	NEW		pdf_parsed (5p)		expression-écrite	PLACED_CANONICAL	canonical
L1---informatique-part-02.zip	L1---informatique/Lesson -3- Forms of Phrases.pdf	extracted/L1---informatique-part-02/L1---informatique/Lesson -3- Forms of Phrases.pdf	55651fb1ec6c9b33646aa59962de21726f5f1663da5ab9c0fce8b4193d8008e6	S1/Anglais-1-TCE-1	S1	OTHER	2021-2022	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Anglais-1-TCE-1/Autres/Lesson -3- Forms of Phrases.pdf	NEW		pdf_parsed (5p)		expression-écrite	PLACED_CANONICAL	canonical
L1---informatique-part-02.zip	L1---informatique/Lesson -1- Types of Clauses.pdf	extracted/L1---informatique-part-02/L1---informatique/Lesson -1- Types of Clauses.pdf	077100b2f34e9a677d1030e97326cdbf2d5a36b6ffc8696dac096932b83ab97f	S1/Anglais-1-TCE-1	S1	OTHER	2021-2022	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Anglais-1-TCE-1/Autres/Lesson -1- Types of Clauses.pdf	NEW		pdf_parsed (3p)		expression-écrite	PLACED_CANONICAL	canonical
L1---informatique-part-02.zip	L1---informatique/English Nouns.pdf	extracted/L1---informatique-part-02/L1---informatique/English Nouns.pdf	7ad64a634f04464cafb00ac900c584c18447dc352f3e30aa0aa5ad2fd049abe7	S1/Anglais-1-TCE-1	S1	OTHER	2019-2020	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Anglais-1-TCE-1/Autres/English Nouns.pdf	NEW		pdf_parsed (6p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-02.zip	L1---informatique/2_Examen Algebre1 avec solution.pdf	extracted/L1---informatique-part-02/L1---informatique/2_Examen Algebre1 avec solution.pdf	aa70782e54b1be7377c96de8c9c5620719633e13d00b42f05447e0ff7d3edacb	S1/Algebre-1	S1	EXAM	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Algebre-1/Examens/2_Examen Algebre1 avec solution.pdf	NEW		PDF_NO_TEXT_LAYER (6p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-02.zip	L1---informatique/Examen d'algèbre S01 (2019-2020) - solution.pdf	extracted/L1---informatique-part-02/L1---informatique/Examen d'algèbre S01 (2019-2020) - solution.pdf	91798b2fd9ec20508b5efbf84b1452f5260b5a7b8fb36663c8cfffd3db4d67e2	UNCLASSIFIED	UNCLASSIFIED	EXAM	2019-2020	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/Examen d'algèbre S01 (2019-2020) - solution.pdf	NEW		PDF_NO_TEXT_LAYER (5p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-02.zip	L1---informatique/serie_TD3_info1_enp_v2 (1).pdf	extracted/L1---informatique-part-02/L1---informatique/serie_TD3_info1_enp_v2 (1).pdf	6c4b4e35d5750f4b8b3bc61adf0a5b8350fbcb5bc8461f563b4eaff2b2ce0306	S2/Algebre-2	S2	TD	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	MEDIUM	organized/S2/Algebre-2/TD/serie_TD3_info1_enp_v2 (1).pdf	NEW		pdf_parsed (2p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-02.zip	L1---informatique/Test_structure 2025.pdf	extracted/L1---informatique-part-02/L1---informatique/Test_structure 2025.pdf	de77a75b6ee872e8e5c24b672af6531cceb3ce7def3efc0486ff0fe5e0ad4a8d	UNCLASSIFIED	UNCLASSIFIED	OTHER	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/Test_structure 2025.pdf	NEW		PDF_NO_TEXT_LAYER (3p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	general	PLACED_CANONICAL	canonical
L1---informatique-part-02.zip	L1---informatique/Examen_SM1-2022-2023.pdf	extracted/L1---informatique-part-02/L1---informatique/Examen_SM1-2022-2023.pdf	3ef02c4d5f8a874941f935ab372632fab9b16a736d654010a81b37ec64381fd0	S2/Logique-mathematique	S2	EXAM	2022-2023	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S2/Logique-mathematique/Examens/Examen_SM1-2022-2023.pdf	NEW		pdf_parsed (2p)		logique-des-propositions	PLACED_CANONICAL	canonical
L1---informatique-part-02.zip	L1---informatique/CHAP2.1.pdf	extracted/L1---informatique-part-02/L1---informatique/CHAP2.1.pdf	2addd184f718e3be407ef78c21a1525e13d265baa6a0bf03ab927ac47a4dbc9f	UNCLASSIFIED	UNCLASSIFIED	CHAPTER	ACADEMIC_YEAR_UNKNOWN	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/CHAP2.1.pdf	NEW		pdf_parsed (29p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-02.zip	L1---informatique/CHAP01. 01.pdf	extracted/L1---informatique-part-02/L1---informatique/CHAP01. 01.pdf	f361922f6c5c23f80534c84d1a4efbb76cc8c664e3349d1c359d2ebc40b040b8	S1/Structure-de-machine-1	S1	CHAPTER	ACADEMIC_YEAR_UNKNOWN	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Structure-de-machine-1/Cours/CHAP01. 01.pdf	NEW		pdf_parsed (39p)		numérations	PLACED_CANONICAL	canonical
L1---informatique-part-02.zip	L1---informatique/Exam Analyse avec corrigé 2023-24 (2).pdf	extracted/L1---informatique-part-02/L1---informatique/Exam Analyse avec corrigé 2023-24 (2).pdf	2ee456c433c41b5b7402def2bbf806a385404ed5e96939ea83eefddf1eee8f4f	S1/Analyse-1	S1	EXAM_CORRECTION	2023-2024	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Analyse-1/Corriges/Exam Analyse avec corrigé 2023-24 (2).pdf	NEW		pdf_parsed (3p)	pair-correction: organized/S1/Analyse-1/Corriges/cor_exam_analyse.pdf; pair-examen: organized/S1/Analyse-1/Corriges/cor_exam_analyse.pdf	suites	PLACED_CANONICAL	canonical
L1---informatique-part-02.zip	L1---informatique/Njg4MDIwMjUtMDMtMDMgMTI6MzA6MjM= (1).pdf	extracted/L1---informatique-part-02/L1---informatique/Njg4MDIwMjUtMDMtMDMgMTI6MzA6MjM= (1).pdf	8b417389d06c83ad37b842c8bcf6103dd015f2086ec2dd77b858364bbf895ad3	S1/Structure-de-machine-1	S1	OTHER	ACADEMIC_YEAR_UNKNOWN	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Structure-de-machine-1/Autres/Njg4MDIwMjUtMDMtMDMgMTI6MzA6MjM= (1).pdf	NEW		pdf_parsed (2p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	numérations	PLACED_CANONICAL	canonical
L1---informatique-part-02.zip	L1---informatique/Structure MAchine 1 TDs.pdf	extracted/L1---informatique-part-02/L1---informatique/Structure MAchine 1 TDs.pdf	6f10ad0cc04c48c929da9324074758ad9607ee9444a983a8b08e0bada9160c0a	S1/Structure-de-machine-1	S1	OTHER	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/S1/Structure-de-machine-1/Autres/Structure MAchine 1 TDs.pdf	NEW		pdf_parsed (11p)		general	PLACED_CANONICAL	canonical of 1 exact duplicates
L1---informatique-part-02.zip	L1---informatique/examen_danalyse1_avec_corrige_2021-2022.pdf	extracted/L1---informatique-part-02/L1---informatique/examen_danalyse1_avec_corrige_2021-2022.pdf	571e087c1127c962f6ed9643f0a02a657530158cac50fee159ac9444c7ee9438	UNCLASSIFIED	UNCLASSIFIED	EXAM_CORRECTION	2021-2022	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/examen_danalyse1_avec_corrige_2021-2022.pdf	NEW		PDF_NO_TEXT_LAYER (5p)		general	PLACED_CANONICAL	canonical of 3 exact duplicates
L1---informatique-part-02.zip	L1---informatique/Test01.pdf	extracted/L1---informatique-part-02/L1---informatique/Test01.pdf	dd32c3c710a03451083d3f809d8268b7e4c46eed002aca5033cb4443edd80e41	S1/Analyse-1	S1	EXAM	ACADEMIC_YEAR_UNKNOWN	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Analyse-1/Examens/Test01.pdf	NEW		pdf_parsed (3p)		general	PLACED_CANONICAL	canonical
L1---informatique-part-02.zip	L1---informatique/CamScanner 24-12-2024 14.59.pdf	extracted/L1---informatique-part-02/L1---informatique/CamScanner 24-12-2024 14.59.pdf	ee147bba501ea9f1a10f02911b585119d143f8994fbe547cf529a1e7d06c348a	UNCLASSIFIED	UNCLASSIFIED	OTHER	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	LOW	organized/UNCLASSIFIED/Autres/CamScanner 24-12-2024 14.59.pdf	NEW		PDF_NO_TEXT_LAYER (2p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	general	PLACED_CANONICAL	canonical
L1---informatique-part-02.zip	L1---informatique/إمتحان 2024 مع التصحيح .pdf	extracted/L1---informatique-part-02/L1---informatique/إمتحان 2024 مع التصحيح .pdf	a022d2941c891ab35ec7b409b911d9934bc55bff18bb5e3cb32c41697e06eb4e	S1/Algorithmique-ASD-1	S1	OTHER	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	HIGH	organized/S1/Algorithmique-ASD-1/Autres/إمتحان 2024 مع التصحيح .pdf	NEW		pdf_parsed (5p)	nombre 4-chiffres nu dans le texte, non retenu comme preuve d'annee	fondamentaux	PLACED_CANONICAL	canonical
L1---informatique-part-02.zip	L1---informatique/Examen Algo L1 ingénieurs 2022-2023.pdf	extracted/L1---informatique-part-02/L1---informatique/Examen Algo L1 ingénieurs 2022-2023.pdf	59f32cd76cb3c1cb8d6584843ab44a4660099e46947822a21df6a7fc2aaf9695	S1/Algorithmique-ASD-1	S1	EXAM	2022-2023	PUBLIC_UNIVERSITY	TELEGRAM_USER_PROVIDED	LOW	organized/S1/Algorithmique-ASD-1/Examens/Examen Algo L1 ingénieurs 2022-2023.pdf	NEW		pdf_parsed (2p)		fondamentaux	PLACED_CANONICAL	canonical
L1---informatique-part-02.zip	L1---informatique/TD 03.pdf	extracted/L1---informatique-part-02/L1---informatique/TD 03.pdf	1f1acf05c6fc438db0c3d33da22635f4b00b82fec2df01516b91d1310d184f7f	S1/Analyse-1	S1	TD	ACADEMIC_YEAR_UNKNOWN	UNKNOWN	TELEGRAM_USER_PROVIDED	MEDIUM	organized/S1/Analyse-1/TD/TD 03.pdf	NEW		pdf_parsed (3p)		general	PLACED_CANONICAL	canonical
